# Real gene-to-phenotype (HPO term) annotations, restricted to genes curated in
# knowledge/real/gene_disease.tsv.
#
# Source: HPO gene-to-phenotype annotations (genes_to_phenotype.txt), downloaded
#   from https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/genes_to_phenotype.txt
# Version: 2026-06-23 (HPO's own release date, read from phenotype.hpoa's '#version:' line)
# Licence: CC BY 4.0 (Human Phenotype Ontology Consortium). The HPO content and its logical relationships may not be altered; cite the HPO project.
# Retrieved: 2026-08-28
# Generator: tools/build_knowledge/build.py (uv run python -m tools.build_knowledge.build)
#
# Restriction and size: the full source file has 332599 rows across many more genes than are curated anywhere in this pipeline. Restricted here to the 3994 gene symbols in knowledge/real/gene_disease.tsv: 3634 of them have HPO annotations (275046 matching source rows, collapsed to 221789 unique (gene, HPO term) pairs below). 360 genes from gene_disease.tsv have ZERO rows here -- this may be a real absence of curated phenotype annotation, or gene-symbol drift between sources; this generator does not attempt to tell the two apart. Unmatched sample: ABCC4, ACADL, ACOX2, ACTL6A, ADAMTS9, AGPAT3, AGTR2, ALG10, ANKZF1, AQP1, ARF3, ARHGAP35, ARHGEF28, ARHGEF6, ARL14EP, ARPP21, ATE1, ATG12, ATP13A3, AVPR1A, ... (340 more).
#
# One row per (gene_symbol, hpo_id): the source has one row per (gene, HPO term, DISEASE), since the same phenotype can be annotated via several diseases with different evidence. Collapsed here by preferring a row that carries real frequency data over one recorded as '-', tie-broken deterministically on disease_id -- never averaged or otherwise invented.
#
# TWO QUALIFIERS, TWO COLUMNS (ADR 0021). This table previously wrote HPO's frequency vocabulary into a column named association_strength, which src/mva/phenotype/hpo.py validates as curated clinical validity; the file was unloadable as a result. Frequency and validity are different scientific claims and now have separate columns:
#
# hpo_frequency is HPO's OWN phenotype-FREQUENCY vocabulary (how often the phenotype occurs among cases of the linked disease), carried through VERBATIM. Real HPO frequency terms (quoted from hp.obo):
#   HP:0040280 Obligate       "Always present, i.e. in 100% of the cases."
#   HP:0040281 Very frequent  "Present in 80% to 99% of the cases."
#   HP:0040282 Frequent       "Present in 30% to 79% of the cases."
#   HP:0040283 Occasional     "Present in 5% to 29% of the cases."
#   HP:0040284 Very rare      "Present in 1% to 4% of the cases."
# A row may instead carry a raw fraction ('n/m' cases) or a percentage recorded directly in the source. An EMPTY cell means the source recorded '-' (frequency not stated) -- unmeasured, not "never occurs" (GP-14). HP:0040285 (Excluded, 0% -- i.e. NOT part of the disease) is a NEGATED annotation, not an association: such rows are dropped here rather than rendered with an empty frequency, which would be indistinguishable from 'not stated'. 0 source rows were dropped for this reason (HPO's own genes_to_phenotype.txt build already excludes negated annotations, so this count is expected to be 0 -- it is measured, not assumed).
#
# association_strength is curated gene-disease CLINICAL VALIDITY -- how confident an expert panel is that variation in this gene causes disease at all -- and does NOT come from HPO, which records no such judgement. It is the STRONGEST classification found for the gene across knowledge/real/gene_disease.tsv's two sources (ClinGen Gene-Disease Validity and EBI Gene2Phenotype/DDG2P), carried in those sources' own vocabulary, case-folded so ClinGen's 'Definitive' and DDG2P's 'definitive' are one token: definitive, strong, moderate, limited, disputed, refuted, no known disease relationship (strongest first). This mirrors how knowledge/disease/mva_panel.tsv sources its evidence_tier column.
# association_strength_source names WHICH panel supplied that classification. It is a separate column from `source` (always HPO) on purpose: the gene->term annotation and the validity call come from different bodies, and one provenance field covering both would attribute an expert-panel judgement to HPO (GP-31).
# GRANULARITY, STATED: ClinGen and DDG2P curate the (gene, DISEASE) pair; this column reduces to the GENE. A gene curated definitive for one disease and limited for another reads 'definitive' on every row, including the phenotypes annotated via the weaker disease. Joining each HPO annotation to the curation for its own disease was measured and reaches only 75379 of 275046 candidate source rows (27%): HPO annotates against OMIM and ORPHA, ClinGen against MONDO, and no crosswalk between them exists in the downloaded resources. See ADR 0021.
# An EMPTY association_strength means NO curation source classifies the gene -- absent, never a default (GP-14). 0 of 221789 rows (0 genes) are in that state in this build: (none).
#
# src/mva/phenotype/hpo.py reads this file directly: STRENGTH_WEIGHTS carries the vocabulary above, parse_hpo_frequency carries hpo_frequency, and an absent strength is weighted at the explicitly named UNCURATED_ASSOCIATION_WEIGHT rather than at 0.0 (which erases a real annotation) or 1.0 (which invents curation).
gene_symbol	hpo_id	label	association_strength	association_strength_source	hpo_frequency	source	version
DOK7	HP:0012764	Orthopnea	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOK7	HP:0030196	Fatigable weakness of respiratory muscles	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOK7	HP:0030199	Fatigable weakness of neck muscles	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOK7	HP:0030208	Anti-neuromuscular Junction acetylcholine receptor antibody positivity	definitive	ClinGen	0/19	HPO	2026-06-23
DOK7	HP:0030319	Weakness of facial musculature	definitive	ClinGen	19/19	HPO	2026-06-23
DOK7	HP:0031108	Triceps weakness	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOK7	HP:0031374	Ankle weakness	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOK7	HP:0100490	Camptodactyly of finger	definitive	ClinGen	HP:0040281	HPO	2026-06-23
DOK7	HP:0410011	Abnormality of masticatory muscle	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOLK	HP:0000007	Autosomal recessive inheritance	definitive	ClinGen		HPO	2026-06-23
DOLK	HP:0000253	Progressive microcephaly	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0000407	Sensorineural hearing impairment	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0000486	Strabismus	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0000505	Visual impairment	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0000639	Nystagmus	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0000653	Sparse eyelashes	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0000729	Autistic behavior	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0000817	Reduced eye contact	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0000958	Dry skin	definitive	ClinGen	2/4	HPO	2026-06-23
DOLK	HP:0000962	Hyperkeratosis	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0000969	Edema	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOLK	HP:0001249	Intellectual disability	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0001250	Seizure	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0001252	Hypotonia	definitive	ClinGen	3/4	HPO	2026-06-23
DOLK	HP:0001270	Motor delay	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0001344	Absent speech	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0001508	Failure to thrive	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOLK	HP:0001522	Death in infancy	definitive	ClinGen	4/4	HPO	2026-06-23
DOLK	HP:0001596	Alopecia	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0001635	Congestive heart failure	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOLK	HP:0001644	Dilated cardiomyopathy	definitive	ClinGen	2/4	HPO	2026-06-23
DOLK	HP:0001662	Bradycardia	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0001727	Thromboembolic stroke	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0001985	Hypoketotic hypoglycemia	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0002013	Vomiting	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0002014	Diarrhea	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0002069	Bilateral tonic-clonic seizure	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0002445	Tetraplegia	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0002521	Hypsarrhythmia	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0002835	Aspiration	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0002875	Exertional dyspnea	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOLK	HP:0002910	Elevated circulating hepatic transaminase concentration	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOLK	HP:0003198	Myopathy	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0003323	Progressive muscle weakness	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0003457	EMG abnormality	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0003577	Congenital onset	definitive	ClinGen	2/4	HPO	2026-06-23
DOLK	HP:0003593	Infantile onset	definitive	ClinGen	2/4	HPO	2026-06-23
DOLK	HP:0003642	Type I transferrin isoform profile	definitive	ClinGen	4/4	HPO	2026-06-23
DOLK	HP:0004322	Short stature	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0005484	Secondary microcephaly	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0006829	Severe muscular hypotonia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0007359	Focal-onset seizure	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0008064	Ichthyosis	definitive	ClinGen	3/4	HPO	2026-06-23
DOLK	HP:0008947	Floppy infant	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0010841	Multifocal epileptiform discharges	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0010845	EEG with generalized slow activity	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0011123	Inflammatory abnormality of the skin	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0011342	Mild global developmental delay	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOLK	HP:0011675	Arrhythmia	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOLK	HP:0012378	Fatigue	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOLK	HP:0012379	Abnormal circulating enzyme concentration or activity	definitive	ClinGen	HP:0040281	HPO	2026-06-23
DOLK	HP:0012469	Infantile spasms	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0012764	Orthopnea	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOLK	HP:0025169	Left ventricular systolic dysfunction	definitive	ClinGen	HP:0040281	HPO	2026-06-23
DOLK	HP:0025335	Delayed ability to stand	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0030781	Increased circulating free fatty acid level	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0031319	Cardiomyocyte hypertrophy	definitive	ClinGen	HP:0040281	HPO	2026-06-23
DOLK	HP:0031329	Interstitial cardiac fibrosis	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DOLK	HP:0031936	Delayed ability to walk	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOLK	HP:0045075	Sparse eyebrow	definitive	ClinGen	1/4	HPO	2026-06-23
DOLK	HP:0100578	Lipoatrophy	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DOT1L	HP:0000006	Autosomal dominant inheritance	moderate	DDG2P		HPO	2026-06-23
DOT1L	HP:0000028	Cryptorchidism	moderate	DDG2P	1/5	HPO	2026-06-23
DOT1L	HP:0000041	Chordee	moderate	DDG2P	1/5	HPO	2026-06-23
DOT1L	HP:0000047	Hypospadias	moderate	DDG2P	2/5	HPO	2026-06-23
DOT1L	HP:0000054	Micropenis	moderate	DDG2P	1/5	HPO	2026-06-23
DOT1L	HP:0000218	High palate	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000248	Brachycephaly	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000252	Microcephaly	moderate	DDG2P	5/8	HPO	2026-06-23
DOT1L	HP:0000260	Wide anterior fontanel	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000278	Retrognathia	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000286	Epicanthus	moderate	DDG2P	2/9	HPO	2026-06-23
DOT1L	HP:0000293	Full cheeks	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000303	Mandibular prognathia	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000307	Pointed chin	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000316	Hypertelorism	moderate	DDG2P	4/9	HPO	2026-06-23
DOT1L	HP:0000319	Smooth philtrum	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000347	Micrognathia	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000348	High forehead	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000365	Hearing impairment	moderate	DDG2P	2/7	HPO	2026-06-23
DOT1L	HP:0000402	Stenosis of the external auditory canal	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000405	Conductive hearing impairment	moderate	DDG2P	1/4	HPO	2026-06-23
DOT1L	HP:0000407	Sensorineural hearing impairment	moderate	DDG2P	2/4	HPO	2026-06-23
DOT1L	HP:0000414	Bulbous nose	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000431	Wide nasal bridge	moderate	DDG2P	3/9	HPO	2026-06-23
DOT1L	HP:0000452	Choanal stenosis	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0000486	Strabismus	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000508	Ptosis	moderate	DDG2P	0/8	HPO	2026-06-23
DOT1L	HP:0000581	Blepharophimosis	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000582	Upslanted palpebral fissure	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000609	Optic nerve hypoplasia	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000646	Amblyopia	moderate	DDG2P	1/2	HPO	2026-06-23
DOT1L	HP:0000664	Synophrys	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0000717	Autism	moderate	DDG2P	1/4	HPO	2026-06-23
DOT1L	HP:0000750	Delayed speech and language development	moderate	DDG2P	5/5	HPO	2026-06-23
DOT1L	HP:0000821	Hypothyroidism	moderate	DDG2P	2/8	HPO	2026-06-23
DOT1L	HP:0000851	Congenital hypothyroidism	moderate	DDG2P	1/3	HPO	2026-06-23
DOT1L	HP:0000957	Cafe-au-lait spot	moderate	DDG2P	1/4	HPO	2026-06-23
DOT1L	HP:0000964	Eczematoid dermatitis	moderate	DDG2P	1/4	HPO	2026-06-23
DOT1L	HP:0001250	Seizure	moderate	DDG2P	0/7	HPO	2026-06-23
DOT1L	HP:0001252	Hypotonia	moderate	DDG2P	5/9	HPO	2026-06-23
DOT1L	HP:0001263	Global developmental delay	moderate	DDG2P	3/3	HPO	2026-06-23
DOT1L	HP:0001272	Cerebellar atrophy	moderate	DDG2P	1/8	HPO	2026-06-23
DOT1L	HP:0001344	Absent speech	moderate	DDG2P	3/3	HPO	2026-06-23
DOT1L	HP:0001355	Megalencephaly	moderate	DDG2P	1/8	HPO	2026-06-23
DOT1L	HP:0001601	Laryngomalacia	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0001629	Ventricular septal defect	moderate	DDG2P	2/5	HPO	2026-06-23
DOT1L	HP:0001631	Atrial septal defect	moderate	DDG2P	3/5	HPO	2026-06-23
DOT1L	HP:0001638	Cardiomyopathy	moderate	DDG2P	1/5	HPO	2026-06-23
DOT1L	HP:0001845	Overlapping toe	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0001998	Neonatal hypoglycemia	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0002002	Deep philtrum	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0002014	Diarrhea	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0002020	Gastroesophageal reflux	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0002033	Poor suck	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0002058	Myopathic facies	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0002100	Recurrent aspiration pneumonia	moderate	DDG2P	2/2	HPO	2026-06-23
DOT1L	HP:0002527	Falls	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0002539	Cortical dysplasia	moderate	DDG2P	1/7	HPO	2026-06-23
DOT1L	HP:0002714	Downturned corners of mouth	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0002870	Obstructive sleep apnea	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0003546	Exercise intolerance	moderate	DDG2P	1/5	HPO	2026-06-23
DOT1L	HP:0004322	Short stature	moderate	DDG2P	4/6	HPO	2026-06-23
DOT1L	HP:0004570	Increased vertebral height	moderate	DDG2P	1/5	HPO	2026-06-23
DOT1L	HP:0005280	Depressed nasal bridge	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0005301	Persistent left superior vena cava	moderate	DDG2P	1/5	HPO	2026-06-23
DOT1L	HP:0005815	Supernumerary ribs	moderate	DDG2P	1/4	HPO	2026-06-23
DOT1L	HP:0006532	Recurrent pneumonia	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0006543	Cardiorespiratory arrest	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0007165	Periventricular heterotopia	moderate	DDG2P	1/8	HPO	2026-06-23
DOT1L	HP:0007663	Reduced visual acuity	moderate	DDG2P	1/8	HPO	2026-06-23
DOT1L	HP:0007687	Unilateral ptosis	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0008467	Thoracic hemivertebrae	moderate	DDG2P	1/4	HPO	2026-06-23
DOT1L	HP:0009237	Short 5th finger	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0010536	Central sleep apnea	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0010804	Tented upper lip vermilion	moderate	DDG2P	2/9	HPO	2026-06-23
DOT1L	HP:0011003	High myopia	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0011147	Typical absence seizure	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0011220	Prominent forehead	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0011342	Mild global developmental delay	moderate	DDG2P	1/4	HPO	2026-06-23
DOT1L	HP:0011344	Severe global developmental delay	moderate	DDG2P	5/6	HPO	2026-06-23
DOT1L	HP:0011380	Abnormal semicircular canal morphology	moderate	DDG2P	1/4	HPO	2026-06-23
DOT1L	HP:0011471	Gastrostomy tube feeding in infancy	moderate	DDG2P	2/2	HPO	2026-06-23
DOT1L	HP:0011800	Midface retrusion	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0011937	Hypoplastic fifth toenail	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0011968	Feeding difficulties	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0012444	Brain atrophy	moderate	DDG2P	2/8	HPO	2026-06-23
DOT1L	HP:0012450	Chronic constipation	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0012469	Infantile spasms	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0012471	Thick vermilion border	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0012745	Short palpebral fissure	moderate	DDG2P	2/9	HPO	2026-06-23
DOT1L	HP:0012803	Anisometropia	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0012819	Myocarditis	moderate	DDG2P	1/5	HPO	2026-06-23
DOT1L	HP:0012841	Retinal vascular tortuosity	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0020221	Clonic seizure	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0025336	Delayed ability to sit	moderate	DDG2P	2/2	HPO	2026-06-23
DOT1L	HP:0030043	Hip subluxation	moderate	DDG2P	1/5	HPO	2026-06-23
DOT1L	HP:0031936	Delayed ability to walk	moderate	DDG2P	5/5	HPO	2026-06-23
DOT1L	HP:0032046	Focal cortical dysplasia	moderate	DDG2P	1/2	HPO	2026-06-23
DOT1L	HP:0032988	Persistent head lag	moderate	DDG2P	1/1	HPO	2026-06-23
DOT1L	HP:0033128	Delayed ability to crawl	moderate	DDG2P	3/3	HPO	2026-06-23
DOT1L	HP:0033733	Low-grade vesicoureteral reflux	moderate	DDG2P	1/5	HPO	2026-06-23
DOT1L	HP:0034323	Reduced circulating growth hormone concentration	moderate	DDG2P	1/9	HPO	2026-06-23
DOT1L	HP:0045087	Hip joint hypermobility	moderate	DDG2P	2/5	HPO	2026-06-23
DPAGT1	HP:0000007	Autosomal recessive inheritance	definitive	ClinGen		HPO	2026-06-23
DPAGT1	HP:0000028	Cryptorchidism	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000218	High palate	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DPAGT1	HP:0000252	Microcephaly	definitive	ClinGen	1/1	HPO	2026-06-23
DPAGT1	HP:0000347	Micrognathia	definitive	ClinGen		HPO	2026-06-23
DPAGT1	HP:0000365	Hearing impairment	definitive	ClinGen	HP:0040284	HPO	2026-06-23
DPAGT1	HP:0000483	Astigmatism	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000486	Strabismus	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000508	Ptosis	definitive	ClinGen	1/5	HPO	2026-06-23
DPAGT1	HP:0000510	Rod-cone dystrophy	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000518	Cataract	definitive	ClinGen		HPO	2026-06-23
DPAGT1	HP:0000519	Developmental cataract	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DPAGT1	HP:0000577	Exotropia	definitive	ClinGen	1/1	HPO	2026-06-23
DPAGT1	HP:0000639	Nystagmus	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000648	Optic atrophy	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000662	Nyctalopia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000717	Autism	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000718	Aggressive behavior	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000750	Delayed speech and language development	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000939	Osteoporosis	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000952	Jaundice	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0000954	Single transverse palmar crease	definitive	ClinGen	1/1	HPO	2026-06-23
DPAGT1	HP:0000998	Hypertrichosis	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001072	Thickened skin	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001166	Arachnodactyly	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001249	Intellectual disability	definitive	ClinGen		HPO	2026-06-23
DPAGT1	HP:0001250	Seizure	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DPAGT1	HP:0001251	Ataxia	definitive	ClinGen	HP:0040284	HPO	2026-06-23
DPAGT1	HP:0001252	Hypotonia	definitive	ClinGen	1/1	HPO	2026-06-23
DPAGT1	HP:0001263	Global developmental delay	definitive	ClinGen	1/1	HPO	2026-06-23
DPAGT1	HP:0001265	Hyporeflexia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001270	Motor delay	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DPAGT1	HP:0001276	Hypertonia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001284	Areflexia	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DPAGT1	HP:0001288	Gait disturbance	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001290	Generalized hypotonia	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DPAGT1	HP:0001317	Abnormal cerebellum morphology	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001321	Cerebellar hypoplasia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001337	Tremor	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001344	Absent speech	definitive	ClinGen	HP:0040284	HPO	2026-06-23
DPAGT1	HP:0001347	Hyperreflexia	definitive	ClinGen		HPO	2026-06-23
DPAGT1	HP:0001371	Flexion contracture	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001382	Joint hypermobility	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001508	Failure to thrive	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DPAGT1	HP:0001558	Decreased fetal movement	definitive	ClinGen	HP:0040284	HPO	2026-06-23
DPAGT1	HP:0001657	Prolonged QT interval	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001763	Pes planus	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DPAGT1	HP:0001903	Anemia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001976	Reduced antithrombin III activity	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0001989	Fetal akinesia sequence	definitive	ClinGen	HP:0040284	HPO	2026-06-23
DPAGT1	HP:0002079	Hypoplasia of the corpus callosum	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002089	Pulmonary hypoplasia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002093	Respiratory insufficiency	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002104	Apnea	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002120	Cerebral cortical atrophy	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002123	Generalized myoclonic seizure	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002170	Intracranial hemorrhage	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002240	Hepatomegaly	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002283	Global brain atrophy	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002304	Akinesia	definitive	ClinGen	HP:0040284	HPO	2026-06-23
DPAGT1	HP:0002342	Moderate intellectual disability	definitive	ClinGen	HP:0040282	HPO	2026-06-23
DPAGT1	HP:0002359	Frequent falls	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002401	Stroke-like episode	definitive	ClinGen	HP:0040284	HPO	2026-06-23
DPAGT1	HP:0002421	Poor head control	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002460	Distal muscle weakness	definitive	ClinGen	HP:0040284	HPO	2026-06-23
DPAGT1	HP:0002515	Waddling gait	definitive	ClinGen	HP:0040283	HPO	2026-06-23
DPAGT1	HP:0002521	Hypsarrhythmia	definitive	ClinGen	1/1	HPO	2026-06-23
DPAGT1	HP:0002540	Inability to walk	definitive	ClinGen	HP:0040284	HPO	2026-06-23
DPAGT1	HP:0002650	Scoliosis	definitive	ClinGen	2/5	HPO	2026-06-23
DPAGT1	HP:0002910	Elevated circulating hepatic transaminase concentration	definitive	ClinGen	HP:0040283	HPO	2026-06-23
